training_start,training_end,country,specification_id,p,d,q,P,D,Q,seasonal_period,burn_in,state_space_loglikelihood_burn,conservative_burn_in,n_effective,acf_threshold,residual_adequacy_rejected,residual_adequacy_reason,warnings,diagnostic,lag,value,threshold,flagged
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,-0.19364166109047928,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,-0.14344571171620624,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,-0.08851676166862552,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,-0.05568202071947571,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,-0.12946925553111702,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.14985434186396474,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,0.13377095517492155,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.14607009023920928,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,-0.13712222848704117,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,-0.06818714572750302,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,-0.10046031387281827,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,-0.15288796201401725,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,-0.18958798887993578,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,-0.09525385128235078,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,20,-0.021365185313480008,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,21,-0.1558088302432254,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,22,0.04135059994939227,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,23,0.24028699228539582,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,24,0.8148168762103635,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,25,0.24339837297874165,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,26,0.04998736402737146,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,27,-0.15647161055178502,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,28,-0.03160448061009967,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.10534210386684113,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.19680771059831018,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.15506289800814513,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,-0.08062286069127227,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,-0.04516126018182221,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,-0.11552829898047705,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,0.14383299017670015,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,0.11628976235117722,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,0.13813142498160483,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.12794440951737823,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,-0.049613349663135145,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.09229343514581577,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.16030176071487362,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.19302336422008382,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.0978323640638248,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,44,-0.009001975109580538,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,45,-0.13126524109164459,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,46,0.06186221792213362,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,47,0.21337575981268622,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,48,0.7415352701909289,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,24,38884.69298477933,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,24,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,48,72286.86717171424,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q0_P0_D0_Q0_s24,1,1,0,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,48,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,1,0.3301242993028755,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,2,0.4421723735017678,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,-0.03961980430140499,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.05162153403418392,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,-0.17905705721402385,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,-0.21111339500565185,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,-0.2287041041545182,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,-0.23646501466085812,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,-0.12530692229124824,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,-0.20990955983153556,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.04772592680641318,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,-0.08286431794588363,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.041788901645387136,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,-0.2211256595273503,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,-0.13907347962053113,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,-0.25060339478806126,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,-0.23502266256169616,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,-0.21464155168927618,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,-0.16456849651092303,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,20,0.049327724267106736,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,21,-0.013794862186528783,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,22,0.3928877182859381,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,23,0.3271491357019928,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,24,0.8470658807592314,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,25,0.3281397348742497,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,26,0.3966871849742949,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,27,-0.015585507185197195,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,28,0.04553083142078336,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,29,-0.16908932428047746,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,30,-0.21108839739927224,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,31,-0.22862028187257058,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,32,-0.2264046029705216,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,33,-0.11776020840191997,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,34,-0.19770054722510422,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,35,0.04773312369388733,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,36,-0.08481319299866284,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,37,0.04259691251619775,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,38,-0.21078307390476306,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,39,-0.12540272020199184,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,40,-0.23851240388063263,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,41,-0.23293204001207551,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,42,-0.20894849180357342,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,43,-0.16318213811173987,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,44,0.056732765368960325,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,45,-0.009693757196575828,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,46,0.385819734898468,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,47,0.2973775476915397,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,48,0.7921673714492004,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,24,63244.371350370966,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,24,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_statistic,48,119968.67942285478,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p0_d1_q1_P0_D0_Q0_s24,0,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],ljung_box_pvalue,48,0.0,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,1,0.04735792366044967,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,2,0.12260367702902539,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,3,-0.18262959492443429,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,4,0.02004373561505527,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,5,-0.08553693202886947,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,6,-0.16571037804956332,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,7,-0.11109016520064213,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,8,-0.09090997282594117,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,9,-0.019844228076127228,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,10,-0.17609245921566963,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,11,0.15635945052718175,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,12,0.03333924007225684,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,13,0.15318763469856037,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,14,-0.18171555368480274,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,15,-0.030208503256357513,0.05,False
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,16,-0.09916638584673784,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,17,-0.12001822019254779,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,18,-0.16146738022107085,0.05,True
2020-01-01,2023-12-31,Austria,sarima_p1_d1_q1_P0_D0_Q0_s24,1,1,1,0,0,0,24,48,1,48,35016,0.05,True,joint Ljung-Box and residual ACF rule,[],residual_acf,19,-0.07956852607553778,0.05,True
