Time from [CET/CEST],Time to [CET/CEST],Load [MW]
2021-03-10 21:45:00,2021-03-10 22:00:00,7024.000
2021-03-10 22:00:00,2021-03-10 22:15:00,7200.000
2021-03-10 22:15:00,2021-03-10 22:30:00,7136.000
2021-03-10 22:30:00,2021-03-10 22:45:00,6992.000
2021-03-10 22:45:00,2021-03-10 23:00:00,6876.000
2021-03-10 23:00:00,2021-03-10 23:15:00,6804.000
2021-03-10 23:15:00,2021-03-10 23:30:00,6660.000
2021-03-10 23:30:00,2021-03-10 23:45:00,6556.000
2021-03-10 23:45:00,2021-03-11 00:00:00,6456.000
2021-03-11 00:00:00,2021-03-11 00:15:00,6440.000
2021-03-11 00:15:00,2021-03-11 00:30:00,6352.000
2021-03-11 00:30:00,2021-03-11 00:45:00,6260.000
2021-03-11 00:45:00,2021-03-11 01:00:00,6176.000
2021-03-11 01:00:00,2021-03-11 01:15:00,6160.000
2021-03-11 01:15:00,2021-03-11 01:30:00,6092.000
2021-03-11 01:30:00,2021-03-11 01:45:00,6040.000
2021-03-11 01:45:00,2021-03-11 02:00:00,5988.000
2021-03-11 02:00:00,2021-03-11 02:15:00,6068.000
2021-03-11 02:15:00,2021-03-11 02:30:00,6024.000
2021-03-11 02:30:00,2021-03-11 02:45:00,5984.000
2021-03-11 02:45:00,2021-03-11 03:00:00,5940.000
2021-03-11 03:00:00,2021-03-11 03:15:00,5964.000
2021-03-11 03:15:00,2021-03-11 03:30:00,5956.000
2021-03-11 03:30:00,2021-03-11 03:45:00,5952.000
2021-03-11 03:45:00,2021-03-11 04:00:00,5968.000
2021-03-11 04:00:00,2021-03-11 04:15:00,6016.000
2021-03-11 04:15:00,2021-03-11 04:30:00,6072.000
2021-03-11 04:30:00,2021-03-11 04:45:00,6152.000
2021-03-11 04:45:00,2021-03-11 05:00:00,6264.000
2021-03-11 05:00:00,2021-03-11 05:15:00,6468.000
2021-03-11 05:15:00,2021-03-11 05:30:00,6640.000
2021-03-11 05:30:00,2021-03-11 05:45:00,6860.000
2021-03-11 05:45:00,2021-03-11 06:00:00,7120.000
2021-03-11 06:00:00,2021-03-11 06:15:00,7428.000
2021-03-11 06:15:00,2021-03-11 06:30:00,7720.000
2021-03-11 06:30:00,2021-03-11 06:45:00,7948.000
2021-03-11 06:45:00,2021-03-11 07:00:00,8136.000
2021-03-11 07:00:00,2021-03-11 07:15:00,8344.000
2021-03-11 07:15:00,2021-03-11 07:30:00,8484.000
2021-03-11 07:30:00,2021-03-11 07:45:00,8584.000
2021-03-11 07:45:00,2021-03-11 08:00:00,8656.000
2021-03-11 08:00:00,2021-03-11 08:15:00,8724.000
2021-03-11 08:15:00,2021-03-11 08:30:00,8736.000
2021-03-11 08:30:00,2021-03-11 08:45:00,8736.000
2021-03-11 08:45:00,2021-03-11 09:00:00,8716.000
2021-03-11 09:00:00,2021-03-11 09:15:00,8636.000
2021-03-11 09:15:00,2021-03-11 09:30:00,8612.000
2021-03-11 09:30:00,2021-03-11 09:45:00,8616.000
2021-03-11 09:45:00,2021-03-11 10:00:00,8592.000
2021-03-11 10:00:00,2021-03-11 10:15:00,8568.000
2021-03-11 10:15:00,2021-03-11 10:30:00,8552.000
2021-03-11 10:30:00,2021-03-11 10:45:00,8548.000
2021-03-11 10:45:00,2021-03-11 11:00:00,8544.000
2021-03-11 11:00:00,2021-03-11 11:15:00,8540.000
2021-03-11 11:15:00,2021-03-11 11:30:00,8560.000
2021-03-11 11:30:00,2021-03-11 11:45:00,8536.000
2021-03-11 11:45:00,2021-03-11 12:00:00,8484.000
2021-03-11 12:00:00,2021-03-11 12:15:00,8404.000
2021-03-11 12:15:00,2021-03-11 12:30:00,8280.000
2021-03-11 12:30:00,2021-03-11 12:45:00,8208.000
2021-03-11 12:45:00,2021-03-11 13:00:00,8160.000
2021-03-11 13:00:00,2021-03-11 13:15:00,8164.000
2021-03-11 13:15:00,2021-03-11 13:30:00,8136.000
2021-03-11 13:30:00,2021-03-11 13:45:00,8088.000
2021-03-11 13:45:00,2021-03-11 14:00:00,8032.000
2021-03-11 14:00:00,2021-03-11 14:15:00,8004.000
2021-03-11 14:15:00,2021-03-11 14:30:00,7988.000
2021-03-11 14:30:00,2021-03-11 14:45:00,7968.000
2021-03-11 14:45:00,2021-03-11 15:00:00,7944.000
2021-03-11 15:00:00,2021-03-11 15:15:00,7948.000
2021-03-11 15:15:00,2021-03-11 15:30:00,7944.000
2021-03-11 15:30:00,2021-03-11 15:45:00,7952.000
2021-03-11 15:45:00,2021-03-11 16:00:00,7968.000
2021-03-11 16:00:00,2021-03-11 16:15:00,7984.000
2021-03-11 16:15:00,2021-03-11 16:30:00,8020.000
2021-03-11 16:30:00,2021-03-11 16:45:00,8052.000
2021-03-11 16:45:00,2021-03-11 17:00:00,8128.000
2021-03-11 17:00:00,2021-03-11 17:15:00,8176.000
2021-03-11 17:15:00,2021-03-11 17:30:00,8284.000
2021-03-11 17:30:00,2021-03-11 17:45:00,8396.000
2021-03-11 17:45:00,2021-03-11 18:00:00,8524.000
2021-03-11 18:00:00,2021-03-11 18:15:00,8616.000
2021-03-11 18:15:00,2021-03-11 18:30:00,8644.000
2021-03-11 18:30:00,2021-03-11 18:45:00,8652.000
2021-03-11 18:45:00,2021-03-11 19:00:00,8604.000
2021-03-11 19:00:00,2021-03-11 19:15:00,8520.000
2021-03-11 19:15:00,2021-03-11 19:30:00,8388.000
2021-03-11 19:30:00,2021-03-11 19:45:00,8260.000
2021-03-11 19:45:00,2021-03-11 20:00:00,8136.000
2021-03-11 20:00:00,2021-03-11 20:15:00,8020.000
2021-03-11 20:15:00,2021-03-11 20:30:00,7876.000
2021-03-11 20:30:00,2021-03-11 20:45:00,7752.000
2021-03-11 20:45:00,2021-03-11 21:00:00,7608.000
2021-03-11 21:00:00,2021-03-11 21:15:00,7460.000
2021-03-11 21:15:00,2021-03-11 21:30:00,7328.000
2021-03-11 21:30:00,2021-03-11 21:45:00,7192.000
2021-03-11 21:45:00,2021-03-11 22:00:00,7076.000
2021-03-11 22:00:00,2021-03-11 22:15:00,7256.000
2021-03-11 22:15:00,2021-03-11 22:30:00,7200.000
2021-03-11 22:30:00,2021-03-11 22:45:00,7056.000
2021-03-11 22:45:00,2021-03-11 23:00:00,6940.000
2021-03-11 23:00:00,2021-03-11 23:15:00,6868.000
2021-03-11 23:15:00,2021-03-11 23:30:00,6724.000
2021-03-11 23:30:00,2021-03-11 23:45:00,6616.000
2021-03-11 23:45:00,2021-03-12 00:00:00,6516.000
2021-03-12 00:00:00,2021-03-12 00:15:00,6448.000
2021-03-12 00:15:00,2021-03-12 00:30:00,6360.000
2021-03-12 00:30:00,2021-03-12 00:45:00,6272.000
2021-03-12 00:45:00,2021-03-12 01:00:00,6184.000
2021-03-12 01:00:00,2021-03-12 01:15:00,6144.000
2021-03-12 01:15:00,2021-03-12 01:30:00,6076.000
2021-03-12 01:30:00,2021-03-12 01:45:00,6028.000
2021-03-12 01:45:00,2021-03-12 02:00:00,5964.000
2021-03-12 02:00:00,2021-03-12 02:15:00,6024.000
2021-03-12 02:15:00,2021-03-12 02:30:00,5984.000
2021-03-12 02:30:00,2021-03-12 02:45:00,5932.000
2021-03-12 02:45:00,2021-03-12 03:00:00,5880.000
2021-03-12 03:00:00,2021-03-12 03:15:00,5876.000
2021-03-12 03:15:00,2021-03-12 03:30:00,5860.000
2021-03-12 03:30:00,2021-03-12 03:45:00,5872.000
2021-03-12 03:45:00,2021-03-12 04:00:00,5880.000
2021-03-12 04:00:00,2021-03-12 04:15:00,5936.000
2021-03-12 04:15:00,2021-03-12 04:30:00,5988.000
2021-03-12 04:30:00,2021-03-12 04:45:00,6072.000
2021-03-12 04:45:00,2021-03-12 05:00:00,6176.000
2021-03-12 05:00:00,2021-03-12 05:15:00,6380.000
2021-03-12 05:15:00,2021-03-12 05:30:00,6540.000
2021-03-12 05:30:00,2021-03-12 05:45:00,6744.000
2021-03-12 05:45:00,2021-03-12 06:00:00,6980.000
2021-03-12 06:00:00,2021-03-12 06:15:00,7244.000
2021-03-12 06:15:00,2021-03-12 06:30:00,7512.000
2021-03-12 06:30:00,2021-03-12 06:45:00,7748.000
2021-03-12 06:45:00,2021-03-12 07:00:00,7936.000
2021-03-12 07:00:00,2021-03-12 07:15:00,8180.000
2021-03-12 07:15:00,2021-03-12 07:30:00,8296.000
2021-03-12 07:30:00,2021-03-12 07:45:00,8416.000
2021-03-12 07:45:00,2021-03-12 08:00:00,8512.000
2021-03-12 08:00:00,2021-03-12 08:15:00,8584.000
2021-03-12 08:15:00,2021-03-12 08:30:00,8620.000
2021-03-12 08:30:00,2021-03-12 08:45:00,8644.000
2021-03-12 08:45:00,2021-03-12 09:00:00,8652.000
2021-03-12 09:00:00,2021-03-12 09:15:00,8616.000
2021-03-12 09:15:00,2021-03-12 09:30:00,8632.000
2021-03-12 09:30:00,2021-03-12 09:45:00,8672.000
2021-03-12 09:45:00,2021-03-12 10:00:00,8684.000
2021-03-12 10:00:00,2021-03-12 10:15:00,8692.000
2021-03-12 10:15:00,2021-03-12 10:30:00,8700.000
2021-03-12 10:30:00,2021-03-12 10:45:00,8708.000
2021-03-12 10:45:00,2021-03-12 11:00:00,8712.000
2021-03-12 11:00:00,2021-03-12 11:15:00,8696.000
2021-03-12 11:15:00,2021-03-12 11:30:00,8724.000
2021-03-12 11:30:00,2021-03-12 11:45:00,8700.000
2021-03-12 11:45:00,2021-03-12 12:00:00,8652.000
2021-03-12 12:00:00,2021-03-12 12:15:00,8604.000
2021-03-12 12:15:00,2021-03-12 12:30:00,8500.000
2021-03-12 12:30:00,2021-03-12 12:45:00,8420.000
2021-03-12 12:45:00,2021-03-12 13:00:00,8360.000
2021-03-12 13:00:00,2021-03-12 13:15:00,8348.000
2021-03-12 13:15:00,2021-03-12 13:30:00,8332.000
2021-03-12 13:30:00,2021-03-12 13:45:00,8292.000
2021-03-12 13:45:00,2021-03-12 14:00:00,8232.000
2021-03-12 14:00:00,2021-03-12 14:15:00,8208.000
2021-03-12 14:15:00,2021-03-12 14:30:00,8156.000
2021-03-12 14:30:00,2021-03-12 14:45:00,8128.000
2021-03-12 14:45:00,2021-03-12 15:00:00,8100.000
2021-03-12 15:00:00,2021-03-12 15:15:00,8080.000
2021-03-12 15:15:00,2021-03-12 15:30:00,8068.000
2021-03-12 15:30:00,2021-03-12 15:45:00,8064.000
2021-03-12 15:45:00,2021-03-12 16:00:00,8056.000
2021-03-12 16:00:00,2021-03-12 16:15:00,8056.000
2021-03-12 16:15:00,2021-03-12 16:30:00,8080.000
2021-03-12 16:30:00,2021-03-12 16:45:00,8112.000
2021-03-12 16:45:00,2021-03-12 17:00:00,8164.000
2021-03-12 17:00:00,2021-03-12 17:15:00,8196.000
2021-03-12 17:15:00,2021-03-12 17:30:00,8276.000
2021-03-12 17:30:00,2021-03-12 17:45:00,8340.000
2021-03-12 17:45:00,2021-03-12 18:00:00,8412.000
2021-03-12 18:00:00,2021-03-12 18:15:00,8492.000
2021-03-12 18:15:00,2021-03-12 18:30:00,8512.000
2021-03-12 18:30:00,2021-03-12 18:45:00,8496.000
2021-03-12 18:45:00,2021-03-12 19:00:00,8444.000
2021-03-12 19:00:00,2021-03-12 19:15:00,8336.000
2021-03-12 19:15:00,2021-03-12 19:30:00,8208.000
2021-03-12 19:30:00,2021-03-12 19:45:00,8084.000
2021-03-12 19:45:00,2021-03-12 20:00:00,7940.000
2021-03-12 20:00:00,2021-03-12 20:15:00,7808.000
2021-03-12 20:15:00,2021-03-12 20:30:00,7672.000
2021-03-12 20:30:00,2021-03-12 20:45:00,7560.000
2021-03-12 20:45:00,2021-03-12 21:00:00,7432.000
2021-03-12 21:00:00,2021-03-12 21:15:00,7280.000
2021-03-12 21:15:00,2021-03-12 21:30:00,7144.000
2021-03-12 21:30:00,2021-03-12 21:45:00,7004.000
2021-03-12 21:45:00,2021-03-12 22:00:00,6900.000
2021-03-12 22:00:00,2021-03-12 22:15:00,7120.000
2021-03-12 22:15:00,2021-03-12 22:30:00,7064.000
2021-03-12 22:30:00,2021-03-12 22:45:00,6932.000
2021-03-12 22:45:00,2021-03-12 23:00:00,6820.000
2021-03-12 23:00:00,2021-03-12 23:15:00,6748.000
2021-03-12 23:15:00,2021-03-12 23:30:00,6604.000
2021-03-12 23:30:00,2021-03-12 23:45:00,6492.000
2021-03-12 23:45:00,2021-03-13 00:00:00,6396.000
2021-03-13 00:00:00,2021-03-13 00:15:00,6408.000
2021-03-13 00:15:00,2021-03-13 00:30:00,6304.000
2021-03-13 00:30:00,2021-03-13 00:45:00,6192.000
2021-03-13 00:45:00,2021-03-13 01:00:00,6096.000
2021-03-13 01:00:00,2021-03-13 01:15:00,6072.000
2021-03-13 01:15:00,2021-03-13 01:30:00,5984.000
2021-03-13 01:30:00,2021-03-13 01:45:00,5916.000
2021-03-13 01:45:00,2021-03-13 02:00:00,5848.000
2021-03-13 02:00:00,2021-03-13 02:15:00,5908.000
2021-03-13 02:15:00,2021-03-13 02:30:00,5852.000
2021-03-13 02:30:00,2021-03-13 02:45:00,5788.000
2021-03-13 02:45:00,2021-03-13 03:00:00,5740.000
2021-03-13 03:00:00,2021-03-13 03:15:00,5716.000
2021-03-13 03:15:00,2021-03-13 03:30:00,5688.000
2021-03-13 03:30:00,2021-03-13 03:45:00,5676.000
2021-03-13 03:45:00,2021-03-13 04:00:00,5668.000
2021-03-13 04:00:00,2021-03-13 04:15:00,5672.000
2021-03-13 04:15:00,2021-03-13 04:30:00,5684.000
2021-03-13 04:30:00,2021-03-13 04:45:00,5716.000
2021-03-13 04:45:00,2021-03-13 05:00:00,5760.000
2021-03-13 05:00:00,2021-03-13 05:15:00,5848.000
2021-03-13 05:15:00,2021-03-13 05:30:00,5920.000
2021-03-13 05:30:00,2021-03-13 05:45:00,6000.000
2021-03-13 05:45:00,2021-03-13 06:00:00,6076.000
2021-03-13 06:00:00,2021-03-13 06:15:00,6144.000
2021-03-13 06:15:00,2021-03-13 06:30:00,6244.000
2021-03-13 06:30:00,2021-03-13 06:45:00,6336.000
2021-03-13 06:45:00,2021-03-13 07:00:00,6428.000
2021-03-13 07:00:00,2021-03-13 07:15:00,6556.000
2021-03-13 07:15:00,2021-03-13 07:30:00,6660.000
2021-03-13 07:30:00,2021-03-13 07:45:00,6760.000
2021-03-13 07:45:00,2021-03-13 08:00:00,6848.000
2021-03-13 08:00:00,2021-03-13 08:15:00,6928.000
2021-03-13 08:15:00,2021-03-13 08:30:00,7000.000
2021-03-13 08:30:00,2021-03-13 08:45:00,7084.000
2021-03-13 08:45:00,2021-03-13 09:00:00,7156.000
2021-03-13 09:00:00,2021-03-13 09:15:00,7228.000
2021-03-13 09:15:00,2021-03-13 09:30:00,7264.000
2021-03-13 09:30:00,2021-03-13 09:45:00,7292.000
2021-03-13 09:45:00,2021-03-13 10:00:00,7300.000
2021-03-13 10:00:00,2021-03-13 10:15:00,7300.000
2021-03-13 10:15:00,2021-03-13 10:30:00,7320.000
2021-03-13 10:30:00,2021-03-13 10:45:00,7348.000
2021-03-13 10:45:00,2021-03-13 11:00:00,7376.000
2021-03-13 11:00:00,2021-03-13 11:15:00,7376.000
2021-03-13 11:15:00,2021-03-13 11:30:00,7404.000
2021-03-13 11:30:00,2021-03-13 11:45:00,7392.000
2021-03-13 11:45:00,2021-03-13 12:00:00,7328.000
2021-03-13 12:00:00,2021-03-13 12:15:00,7272.000
2021-03-13 12:15:00,2021-03-13 12:30:00,7148.000
2021-03-13 12:30:00,2021-03-13 12:45:00,7028.000
2021-03-13 12:45:00,2021-03-13 13:00:00,6936.000
2021-03-13 13:00:00,2021-03-13 13:15:00,6896.000
2021-03-13 13:15:00,2021-03-13 13:30:00,6840.000
2021-03-13 13:30:00,2021-03-13 13:45:00,6776.000
2021-03-13 13:45:00,2021-03-13 14:00:00,6720.000
2021-03-13 14:00:00,2021-03-13 14:15:00,6668.000
2021-03-13 14:15:00,2021-03-13 14:30:00,6632.000
2021-03-13 14:30:00,2021-03-13 14:45:00,6644.000
2021-03-13 14:45:00,2021-03-13 15:00:00,6620.000
2021-03-13 15:00:00,2021-03-13 15:15:00,6648.000
2021-03-13 15:15:00,2021-03-13 15:30:00,6640.000
2021-03-13 15:30:00,2021-03-13 15:45:00,6672.000
2021-03-13 15:45:00,2021-03-13 16:00:00,6704.000
2021-03-13 16:00:00,2021-03-13 16:15:00,6744.000
2021-03-13 16:15:00,2021-03-13 16:30:00,6788.000
2021-03-13 16:30:00,2021-03-13 16:45:00,6868.000
2021-03-13 16:45:00,2021-03-13 17:00:00,6972.000
2021-03-13 17:00:00,2021-03-13 17:15:00,7064.000
2021-03-13 17:15:00,2021-03-13 17:30:00,7180.000
2021-03-13 17:30:00,2021-03-13 17:45:00,7272.000
2021-03-13 17:45:00,2021-03-13 18:00:00,7384.000
2021-03-13 18:00:00,2021-03-13 18:15:00,7480.000
2021-03-13 18:15:00,2021-03-13 18:30:00,7484.000
2021-03-13 18:30:00,2021-03-13 18:45:00,7448.000
2021-03-13 18:45:00,2021-03-13 19:00:00,7392.000
2021-03-13 19:00:00,2021-03-13 19:15:00,7324.000
2021-03-13 19:15:00,2021-03-13 19:30:00,7244.000
2021-03-13 19:30:00,2021-03-13 19:45:00,7156.000
2021-03-13 19:45:00,2021-03-13 20:00:00,7072.000
2021-03-13 20:00:00,2021-03-13 20:15:00,6984.000
2021-03-13 20:15:00,2021-03-13 20:30:00,6868.000
2021-03-13 20:30:00,2021-03-13 20:45:00,6772.000
2021-03-13 20:45:00,2021-03-13 21:00:00,6672.000
2021-03-13 21:00:00,2021-03-13 21:15:00,6560.000
2021-03-13 21:15:00,2021-03-13 21:30:00,6460.000
2021-03-13 21:30:00,2021-03-13 21:45:00,6376.000
2021-03-13 21:45:00,2021-03-13 22:00:00,6320.000
2021-03-13 22:00:00,2021-03-13 22:15:00,6588.000
2021-03-13 22:15:00,2021-03-13 22:30:00,6528.000
2021-03-13 22:30:00,2021-03-13 22:45:00,6408.000
2021-03-13 22:45:00,2021-03-13 23:00:00,6316.000
2021-03-13 23:00:00,2021-03-13 23:15:00,6256.000
2021-03-13 23:15:00,2021-03-13 23:30:00,6136.000
2021-03-13 23:30:00,2021-03-13 23:45:00,6024.000
2021-03-13 23:45:00,2021-03-14 00:00:00,5924.000
2021-03-14 00:00:00,2021-03-14 00:15:00,5952.000
2021-03-14 00:15:00,2021-03-14 00:30:00,5860.000
2021-03-14 00:30:00,2021-03-14 00:45:00,5772.000
2021-03-14 00:45:00,2021-03-14 01:00:00,5680.000
2021-03-14 01:00:00,2021-03-14 01:15:00,5664.000
2021-03-14 01:15:00,2021-03-14 01:30:00,5588.000
2021-03-14 01:30:00,2021-03-14 01:45:00,5516.000
2021-03-14 01:45:00,2021-03-14 02:00:00,5452.000
2021-03-14 02:00:00,2021-03-14 02:15:00,5532.000
2021-03-14 02:15:00,2021-03-14 02:30:00,5484.000
2021-03-14 02:30:00,2021-03-14 02:45:00,5432.000
2021-03-14 02:45:00,2021-03-14 03:00:00,5384.000
2021-03-14 03:00:00,2021-03-14 03:15:00,5376.000
2021-03-14 03:15:00,2021-03-14 03:30:00,5344.000
2021-03-14 03:30:00,2021-03-14 03:45:00,5328.000
2021-03-14 03:45:00,2021-03-14 04:00:00,5320.000
2021-03-14 04:00:00,2021-03-14 04:15:00,5360.000
2021-03-14 04:15:00,2021-03-14 04:30:00,5376.000
2021-03-14 04:30:00,2021-03-14 04:45:00,5396.000
2021-03-14 04:45:00,2021-03-14 05:00:00,5420.000
2021-03-14 05:00:00,2021-03-14 05:15:00,5460.000
2021-03-14 05:15:00,2021-03-14 05:30:00,5492.000
2021-03-14 05:30:00,2021-03-14 05:45:00,5532.000
2021-03-14 05:45:00,2021-03-14 06:00:00,5572.000
2021-03-14 06:00:00,2021-03-14 06:15:00,5548.000
2021-03-14 06:15:00,2021-03-14 06:30:00,5604.000
2021-03-14 06:30:00,2021-03-14 06:45:00,5692.000
2021-03-14 06:45:00,2021-03-14 07:00:00,5772.000
2021-03-14 07:00:00,2021-03-14 07:15:00,5828.000
2021-03-14 07:15:00,2021-03-14 07:30:00,5940.000
2021-03-14 07:30:00,2021-03-14 07:45:00,5996.000
2021-03-14 07:45:00,2021-03-14 08:00:00,6080.000
2021-03-14 08:00:00,2021-03-14 08:15:00,6180.000
2021-03-14 08:15:00,2021-03-14 08:30:00,6228.000
2021-03-14 08:30:00,2021-03-14 08:45:00,6308.000
2021-03-14 08:45:00,2021-03-14 09:00:00,6348.000
2021-03-14 09:00:00,2021-03-14 09:15:00,6412.000
2021-03-14 09:15:00,2021-03-14 09:30:00,6440.000
2021-03-14 09:30:00,2021-03-14 09:45:00,6496.000
2021-03-14 09:45:00,2021-03-14 10:00:00,6528.000
2021-03-14 10:00:00,2021-03-14 10:15:00,6540.000
2021-03-14 10:15:00,2021-03-14 10:30:00,6568.000
2021-03-14 10:30:00,2021-03-14 10:45:00,6612.000
2021-03-14 10:45:00,2021-03-14 11:00:00,6640.000
2021-03-14 11:00:00,2021-03-14 11:15:00,6640.000
2021-03-14 11:15:00,2021-03-14 11:30:00,6660.000
2021-03-14 11:30:00,2021-03-14 11:45:00,6640.000
2021-03-14 11:45:00,2021-03-14 12:00:00,6564.000
2021-03-14 12:00:00,2021-03-14 12:15:00,6520.000
2021-03-14 12:15:00,2021-03-14 12:30:00,6408.000
2021-03-14 12:30:00,2021-03-14 12:45:00,6288.000
2021-03-14 12:45:00,2021-03-14 13:00:00,6216.000
2021-03-14 13:00:00,2021-03-14 13:15:00,6164.000
2021-03-14 13:15:00,2021-03-14 13:30:00,6092.000
2021-03-14 13:30:00,2021-03-14 13:45:00,6028.000
2021-03-14 13:45:00,2021-03-14 14:00:00,5968.000
2021-03-14 14:00:00,2021-03-14 14:15:00,5980.000
2021-03-14 14:15:00,2021-03-14 14:30:00,5948.000
2021-03-14 14:30:00,2021-03-14 14:45:00,5940.000
2021-03-14 14:45:00,2021-03-14 15:00:00,5928.000
2021-03-14 15:00:00,2021-03-14 15:15:00,5920.000
2021-03-14 15:15:00,2021-03-14 15:30:00,5880.000
2021-03-14 15:30:00,2021-03-14 15:45:00,5940.000
2021-03-14 15:45:00,2021-03-14 16:00:00,5988.000
2021-03-14 16:00:00,2021-03-14 16:15:00,6032.000
2021-03-14 16:15:00,2021-03-14 16:30:00,6116.000
2021-03-14 16:30:00,2021-03-14 16:45:00,6200.000
2021-03-14 16:45:00,2021-03-14 17:00:00,6348.000
2021-03-14 17:00:00,2021-03-14 17:15:00,6488.000
2021-03-14 17:15:00,2021-03-14 17:30:00,6624.000
2021-03-14 17:30:00,2021-03-14 17:45:00,6704.000
2021-03-14 17:45:00,2021-03-14 18:00:00,6828.000
2021-03-14 18:00:00,2021-03-14 18:15:00,6980.000
2021-03-14 18:15:00,2021-03-14 18:30:00,7008.000
2021-03-14 18:30:00,2021-03-14 18:45:00,7052.000
2021-03-14 18:45:00,2021-03-14 19:00:00,7040.000
2021-03-14 19:00:00,2021-03-14 19:15:00,7064.000
2021-03-14 19:15:00,2021-03-14 19:30:00,7016.000
2021-03-14 19:30:00,2021-03-14 19:45:00,6964.000
2021-03-14 19:45:00,2021-03-14 20:00:00,6900.000
2021-03-14 20:00:00,2021-03-14 20:15:00,6872.000
2021-03-14 20:15:00,2021-03-14 20:30:00,6780.000
2021-03-14 20:30:00,2021-03-14 20:45:00,6680.000
2021-03-14 20:45:00,2021-03-14 21:00:00,6584.000
2021-03-14 21:00:00,2021-03-14 21:15:00,6520.000
2021-03-14 21:15:00,2021-03-14 21:30:00,6420.000
2021-03-14 21:30:00,2021-03-14 21:45:00,6340.000
2021-03-14 21:45:00,2021-03-14 22:00:00,6328.000
2021-03-14 22:00:00,2021-03-14 22:15:00,6576.000
2021-03-14 22:15:00,2021-03-14 22:30:00,6556.000
2021-03-14 22:30:00,2021-03-14 22:45:00,6452.000
2021-03-14 22:45:00,2021-03-14 23:00:00,6364.000
2021-03-14 23:00:00,2021-03-14 23:15:00,6324.000
2021-03-14 23:15:00,2021-03-14 23:30:00,6200.000
2021-03-14 23:30:00,2021-03-14 23:45:00,6092.000
2021-03-14 23:45:00,2021-03-15 00:00:00,6016.000
2021-03-15 00:00:00,2021-03-15 00:15:00,6528.000
2021-03-15 00:15:00,2021-03-15 00:30:00,6440.000
2021-03-15 00:30:00,2021-03-15 00:45:00,6344.000
2021-03-15 00:45:00,2021-03-15 01:00:00,6260.000
2021-03-15 01:00:00,2021-03-15 01:15:00,6252.000
2021-03-15 01:15:00,2021-03-15 01:30:00,6188.000
2021-03-15 01:30:00,2021-03-15 01:45:00,6136.000
2021-03-15 01:45:00,2021-03-15 02:00:00,6084.000
2021-03-15 02:00:00,2021-03-15 02:15:00,6168.000
2021-03-15 02:15:00,2021-03-15 02:30:00,6120.000
2021-03-15 02:30:00,2021-03-15 02:45:00,6080.000
2021-03-15 02:45:00,2021-03-15 03:00:00,6036.000
2021-03-15 03:00:00,2021-03-15 03:15:00,6052.000
2021-03-15 03:15:00,2021-03-15 03:30:00,6044.000
2021-03-15 03:30:00,2021-03-15 03:45:00,6040.000
2021-03-15 03:45:00,2021-03-15 04:00:00,6052.000
2021-03-15 04:00:00,2021-03-15 04:15:00,6096.000
2021-03-15 04:15:00,2021-03-15 04:30:00,6152.000
2021-03-15 04:30:00,2021-03-15 04:45:00,6228.000
2021-03-15 04:45:00,2021-03-15 05:00:00,6344.000
2021-03-15 05:00:00,2021-03-15 05:15:00,6524.000
2021-03-15 05:15:00,2021-03-15 05:30:00,6692.000
2021-03-15 05:30:00,2021-03-15 05:45:00,6916.000
2021-03-15 05:45:00,2021-03-15 06:00:00,7176.000
2021-03-15 06:00:00,2021-03-15 06:15:00,7476.000
2021-03-15 06:15:00,2021-03-15 06:30:00,7764.000
2021-03-15 06:30:00,2021-03-15 06:45:00,7996.000
2021-03-15 06:45:00,2021-03-15 07:00:00,8192.000
2021-03-15 07:00:00,2021-03-15 07:15:00,8396.000
2021-03-15 07:15:00,2021-03-15 07:30:00,8536.000
2021-03-15 07:30:00,2021-03-15 07:45:00,8640.000
2021-03-15 07:45:00,2021-03-15 08:00:00,8720.000
2021-03-15 08:00:00,2021-03-15 08:15:00,8800.000
2021-03-15 08:15:00,2021-03-15 08:30:00,8820.000
2021-03-15 08:30:00,2021-03-15 08:45:00,8832.000
2021-03-15 08:45:00,2021-03-15 09:00:00,8816.000
2021-03-15 09:00:00,2021-03-15 09:15:00,8744.000
2021-03-15 09:15:00,2021-03-15 09:30:00,8736.000
2021-03-15 09:30:00,2021-03-15 09:45:00,8752.000
2021-03-15 09:45:00,2021-03-15 10:00:00,8740.000
2021-03-15 10:00:00,2021-03-15 10:15:00,8728.000
2021-03-15 10:15:00,2021-03-15 10:30:00,8720.000
2021-03-15 10:30:00,2021-03-15 10:45:00,8720.000
2021-03-15 10:45:00,2021-03-15 11:00:00,8740.000
2021-03-15 11:00:00,2021-03-15 11:15:00,8732.000
2021-03-15 11:15:00,2021-03-15 11:30:00,8752.000
2021-03-15 11:30:00,2021-03-15 11:45:00,8736.000
2021-03-15 11:45:00,2021-03-15 12:00:00,8692.000
2021-03-15 12:00:00,2021-03-15 12:15:00,8624.000
2021-03-15 12:15:00,2021-03-15 12:30:00,8504.000
2021-03-15 12:30:00,2021-03-15 12:45:00,8428.000
2021-03-15 12:45:00,2021-03-15 13:00:00,8384.000
2021-03-15 13:00:00,2021-03-15 13:15:00,8396.000
2021-03-15 13:15:00,2021-03-15 13:30:00,8368.000
2021-03-15 13:30:00,2021-03-15 13:45:00,8320.000
2021-03-15 13:45:00,2021-03-15 14:00:00,8264.000
2021-03-15 14:00:00,2021-03-15 14:15:00,8240.000
