Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 26, 2023 7:00 PM;Mar 26, 2023 8:00 PM;6,550.75;6,550.75;0.00;5,291.75
Mar 26, 2023 8:00 PM;Mar 26, 2023 9:00 PM;6,350.25;6,350.25;0.00;4,705.25
Mar 26, 2023 9:00 PM;Mar 26, 2023 10:00 PM;5,973.50;6,018.75;45.25;4,855.50
Mar 26, 2023 10:00 PM;Mar 26, 2023 11:00 PM;5,973.00;5,973.00;0.00;4,914.00
Mar 26, 2023 11:00 PM;Mar 27, 2023 12:00 AM;5,654.75;5,654.75;0.00;4,757.75
Mar 27, 2023 12:00 AM;Mar 27, 2023 1:00 AM;5,458.25;5,458.25;0.00;4,673.25
Mar 27, 2023 1:00 AM;Mar 27, 2023 2:00 AM;5,177.50;5,177.50;0.00;4,430.50
Mar 27, 2023 2:00 AM;Mar 27, 2023 3:00 AM;5,109.25;5,109.25;0.00;4,216.25
Mar 27, 2023 3:00 AM;Mar 27, 2023 4:00 AM;5,077.50;5,077.50;0.00;3,897.50
Mar 27, 2023 4:00 AM;Mar 27, 2023 5:00 AM;5,280.75;5,280.75;0.00;3,657.75
Mar 27, 2023 5:00 AM;Mar 27, 2023 6:00 AM;6,063.50;6,063.50;0.00;4,070.50
Mar 27, 2023 6:00 AM;Mar 27, 2023 7:00 AM;7,359.00;7,359.00;0.00;5,351.00
Mar 27, 2023 7:00 AM;Mar 27, 2023 8:00 AM;8,263.75;8,263.75;0.00;6,045.75
Mar 27, 2023 8:00 AM;Mar 27, 2023 9:00 AM;8,760.50;8,760.50;0.00;6,077.50
Mar 27, 2023 9:00 AM;Mar 27, 2023 10:00 AM;8,809.00;8,809.00;0.00;6,089.00
Mar 27, 2023 10:00 AM;Mar 27, 2023 11:00 AM;8,868.75;8,868.75;0.00;6,183.75
Mar 27, 2023 11:00 AM;Mar 27, 2023 12:00 PM;8,972.00;8,972.00;0.00;5,746.00
Mar 27, 2023 12:00 PM;Mar 27, 2023 1:00 PM;8,758.25;8,758.25;0.00;5,322.25
Mar 27, 2023 1:00 PM;Mar 27, 2023 2:00 PM;8,643.25;8,681.25;38.00;5,154.25
Mar 27, 2023 2:00 PM;Mar 27, 2023 3:00 PM;8,277.75;8,420.00;142.25;4,833.75
Mar 27, 2023 3:00 PM;Mar 27, 2023 4:00 PM;7,951.75;8,203.25;251.50;4,533.75
Mar 27, 2023 4:00 PM;Mar 27, 2023 5:00 PM;7,822.00;8,211.00;389.00;4,324.00
Mar 27, 2023 5:00 PM;Mar 27, 2023 6:00 PM;7,876.50;7,876.50;0.00;4,496.50
Mar 27, 2023 6:00 PM;Mar 27, 2023 7:00 PM;8,146.75;8,146.75;0.00;4,803.75
Mar 27, 2023 7:00 PM;Mar 27, 2023 8:00 PM;8,317.25;8,317.25;0.00;5,009.25
Mar 27, 2023 8:00 PM;Mar 27, 2023 9:00 PM;8,022.00;8,022.00;0.00;4,768.00
Mar 27, 2023 9:00 PM;Mar 27, 2023 10:00 PM;7,485.50;7,485.50;0.00;4,408.50
Mar 27, 2023 10:00 PM;Mar 27, 2023 11:00 PM;7,194.50;7,194.50;0.00;4,152.50
Mar 27, 2023 11:00 PM;Mar 28, 2023 12:00 AM;6,718.50;6,718.50;0.00;3,659.50
Mar 28, 2023 12:00 AM;Mar 28, 2023 1:00 AM;6,433.25;6,433.25;0.00;3,434.25
Mar 28, 2023 1:00 AM;Mar 28, 2023 2:00 AM;6,259.00;6,303.75;44.75;3,197.00
Mar 28, 2023 2:00 AM;Mar 28, 2023 3:00 AM;6,181.50;6,259.00;77.50;3,071.50
Mar 28, 2023 3:00 AM;Mar 28, 2023 4:00 AM;6,144.00;6,303.50;159.50;3,184.00
Mar 28, 2023 4:00 AM;Mar 28, 2023 5:00 AM;6,304.25;6,307.50;3.25;3,349.25
Mar 28, 2023 5:00 AM;Mar 28, 2023 6:00 AM;6,971.00;6,971.00;0.00;4,014.00
Mar 28, 2023 6:00 AM;Mar 28, 2023 7:00 AM;8,070.75;8,070.75;0.00;5,145.75
Mar 28, 2023 7:00 AM;Mar 28, 2023 8:00 AM;8,710.25;8,710.25;0.00;5,795.25
Mar 28, 2023 8:00 AM;Mar 28, 2023 9:00 AM;8,951.25;8,951.25;0.00;5,803.25
Mar 28, 2023 9:00 AM;Mar 28, 2023 10:00 AM;8,960.75;8,960.75;0.00;5,702.75
Mar 28, 2023 10:00 AM;Mar 28, 2023 11:00 AM;8,979.75;8,979.75;0.00;5,663.75
Mar 28, 2023 11:00 AM;Mar 28, 2023 12:00 PM;8,832.00;8,832.00;0.00;5,690.00
Mar 28, 2023 12:00 PM;Mar 28, 2023 1:00 PM;8,428.50;8,428.50;0.00;5,197.50
Mar 28, 2023 1:00 PM;Mar 28, 2023 2:00 PM;8,184.50;8,184.50;0.00;4,880.50
Mar 28, 2023 2:00 PM;Mar 28, 2023 3:00 PM;7,919.00;7,919.00;0.00;4,547.00
Mar 28, 2023 3:00 PM;Mar 28, 2023 4:00 PM;7,781.00;7,788.25;7.25;4,249.00
Mar 28, 2023 4:00 PM;Mar 28, 2023 5:00 PM;7,662.50;7,662.50;0.00;4,240.50
Mar 28, 2023 5:00 PM;Mar 28, 2023 6:00 PM;7,759.75;7,759.75;0.00;4,589.75
Mar 28, 2023 6:00 PM;Mar 28, 2023 7:00 PM;8,062.25;8,062.25;0.00;5,420.25
Mar 28, 2023 7:00 PM;Mar 28, 2023 8:00 PM;8,275.75;8,275.75;0.00;6,525.75
Mar 28, 2023 8:00 PM;Mar 28, 2023 9:00 PM;8,002.25;8,002.25;0.00;6,617.25
Mar 28, 2023 9:00 PM;Mar 28, 2023 10:00 PM;7,400.75;7,400.75;0.00;6,328.75
Mar 28, 2023 10:00 PM;Mar 28, 2023 11:00 PM;7,120.00;7,120.00;0.00;6,383.00
Mar 28, 2023 11:00 PM;Mar 29, 2023 12:00 AM;6,648.00;6,648.00;0.00;6,085.00
Mar 29, 2023 12:00 AM;Mar 29, 2023 1:00 AM;6,267.75;6,267.75;0.00;5,980.75
Mar 29, 2023 1:00 AM;Mar 29, 2023 2:00 AM;6,060.25;6,060.25;0.00;5,981.25
Mar 29, 2023 2:00 AM;Mar 29, 2023 3:00 AM;5,972.50;5,972.50;0.00;5,939.50
Mar 29, 2023 3:00 AM;Mar 29, 2023 4:00 AM;5,880.00;5,880.00;0.00;5,868.00
Mar 29, 2023 4:00 AM;Mar 29, 2023 5:00 AM;6,054.75;6,054.75;0.00;6,046.75
Mar 29, 2023 5:00 AM;Mar 29, 2023 6:00 AM;6,713.25;6,713.25;0.00;6,698.25
Mar 29, 2023 6:00 AM;Mar 29, 2023 7:00 AM;7,902.25;7,902.25;0.00;7,836.25
Mar 29, 2023 7:00 AM;Mar 29, 2023 8:00 AM;8,680.00;8,680.00;0.00;8,447.00
Mar 29, 2023 8:00 AM;Mar 29, 2023 9:00 AM;8,970.25;8,970.25;0.00;8,674.25
Mar 29, 2023 9:00 AM;Mar 29, 2023 10:00 AM;8,959.25;8,959.25;0.00;8,537.25
Mar 29, 2023 10:00 AM;Mar 29, 2023 11:00 AM;8,994.50;8,994.50;0.00;8,485.50
Mar 29, 2023 11:00 AM;Mar 29, 2023 12:00 PM;8,959.50;8,959.50;0.00;8,300.50
Mar 29, 2023 12:00 PM;Mar 29, 2023 1:00 PM;8,731.25;8,731.25;0.00;8,102.25
Mar 29, 2023 1:00 PM;Mar 29, 2023 2:00 PM;8,516.75;8,516.75;0.00;7,772.75
Mar 29, 2023 2:00 PM;Mar 29, 2023 3:00 PM;8,273.50;8,319.00;45.50;7,601.50
Mar 29, 2023 3:00 PM;Mar 29, 2023 4:00 PM;8,040.25;8,040.25;0.00;7,471.25
Mar 29, 2023 4:00 PM;Mar 29, 2023 5:00 PM;7,860.25;7,860.25;0.00;7,408.25
Mar 29, 2023 5:00 PM;Mar 29, 2023 6:00 PM;7,876.00;7,876.00;0.00;7,521.00
Mar 29, 2023 6:00 PM;Mar 29, 2023 7:00 PM;8,106.50;8,106.50;0.00;7,797.50
Mar 29, 2023 7:00 PM;Mar 29, 2023 8:00 PM;8,216.25;8,216.25;0.00;7,872.25
Mar 29, 2023 8:00 PM;Mar 29, 2023 9:00 PM;7,853.50;7,853.50;0.00;7,429.50
Mar 29, 2023 9:00 PM;Mar 29, 2023 10:00 PM;7,261.50;7,261.50;0.00;6,737.50
Mar 29, 2023 10:00 PM;Mar 29, 2023 11:00 PM;6,966.00;6,966.00;0.00;6,462.00
Mar 29, 2023 11:00 PM;Mar 30, 2023 12:00 AM;6,503.75;6,503.75;0.00;6,040.75
Mar 30, 2023 12:00 AM;Mar 30, 2023 1:00 AM;6,179.50;6,179.50;0.00;5,781.50
Mar 30, 2023 1:00 AM;Mar 30, 2023 2:00 AM;5,913.50;6,165.00;251.50;5,568.50
Mar 30, 2023 2:00 AM;Mar 30, 2023 3:00 AM;5,790.50;6,189.75;399.25;5,405.50
Mar 30, 2023 3:00 AM;Mar 30, 2023 4:00 AM;5,731.50;6,227.25;495.75;5,337.50
Mar 30, 2023 4:00 AM;Mar 30, 2023 5:00 AM;5,930.25;6,275.00;344.75;5,561.25
Mar 30, 2023 5:00 AM;Mar 30, 2023 6:00 AM;6,571.25;6,571.25;0.00;6,280.25
Mar 30, 2023 6:00 AM;Mar 30, 2023 7:00 AM;7,694.50;7,694.50;0.00;7,303.50
Mar 30, 2023 7:00 AM;Mar 30, 2023 8:00 AM;8,442.50;8,442.50;0.00;7,915.50
Mar 30, 2023 8:00 AM;Mar 30, 2023 9:00 AM;8,655.75;8,655.75;0.00;8,033.75
Mar 30, 2023 9:00 AM;Mar 30, 2023 10:00 AM;8,678.50;8,678.50;0.00;8,087.50
Mar 30, 2023 10:00 AM;Mar 30, 2023 11:00 AM;8,622.75;8,622.75;0.00;7,859.75
Mar 30, 2023 11:00 AM;Mar 30, 2023 12:00 PM;8,625.50;8,625.50;0.00;7,907.50
Mar 30, 2023 12:00 PM;Mar 30, 2023 1:00 PM;8,513.00;8,513.00;0.00;7,774.00
Mar 30, 2023 1:00 PM;Mar 30, 2023 2:00 PM;8,390.50;8,390.50;0.00;7,625.50
Mar 30, 2023 2:00 PM;Mar 30, 2023 3:00 PM;8,149.50;8,149.50;0.00;7,136.50
Mar 30, 2023 3:00 PM;Mar 30, 2023 4:00 PM;8,192.75;8,192.75;0.00;7,234.75
Mar 30, 2023 4:00 PM;Mar 30, 2023 5:00 PM;8,154.25;8,154.25;0.00;7,235.25
Mar 30, 2023 5:00 PM;Mar 30, 2023 6:00 PM;8,174.75;8,174.75;0.00;7,520.75
Mar 30, 2023 6:00 PM;Mar 30, 2023 7:00 PM;8,248.25;8,248.25;0.00;7,853.25
Mar 30, 2023 7:00 PM;Mar 30, 2023 8:00 PM;8,181.25;8,181.25;0.00;7,814.25
Mar 30, 2023 8:00 PM;Mar 30, 2023 9:00 PM;7,725.50;7,725.50;0.00;7,010.50
Mar 30, 2023 9:00 PM;Mar 30, 2023 10:00 PM;7,179.50;7,283.25;103.75;6,110.50
Mar 30, 2023 10:00 PM;Mar 30, 2023 11:00 PM;6,923.25;7,022.25;99.00;5,691.25
Mar 30, 2023 11:00 PM;Mar 31, 2023 12:00 AM;6,441.25;6,541.50;100.25;4,694.25
Mar 31, 2023 12:00 AM;Mar 31, 2023 1:00 AM;6,155.25;7,580.00;1,424.75;4,061.25
Mar 31, 2023 1:00 AM;Mar 31, 2023 2:00 AM;5,864.25;7,107.00;1,242.75;4,190.25
Mar 31, 2023 2:00 AM;Mar 31, 2023 3:00 AM;5,672.75;6,637.00;964.25;4,400.75
Mar 31, 2023 3:00 AM;Mar 31, 2023 4:00 AM;5,690.75;6,926.75;1,236.00;4,341.75
Mar 31, 2023 4:00 AM;Mar 31, 2023 5:00 AM;5,871.50;7,057.00;1,185.50;4,713.50
Mar 31, 2023 5:00 AM;Mar 31, 2023 6:00 AM;6,462.25;6,893.00;430.75;5,659.25
Mar 31, 2023 6:00 AM;Mar 31, 2023 7:00 AM;7,514.25;7,514.25;0.00;6,708.25
Mar 31, 2023 7:00 AM;Mar 31, 2023 8:00 AM;8,161.75;8,161.75;0.00;7,451.75
Mar 31, 2023 8:00 AM;Mar 31, 2023 9:00 AM;8,300.50;8,300.50;0.00;7,647.50
Mar 31, 2023 9:00 AM;Mar 31, 2023 10:00 AM;8,278.50;8,278.50;0.00;7,652.50
Mar 31, 2023 10:00 AM;Mar 31, 2023 11:00 AM;8,431.75;8,431.75;0.00;7,756.75
Mar 31, 2023 11:00 AM;Mar 31, 2023 12:00 PM;8,429.50;8,429.50;0.00;7,472.50
Mar 31, 2023 12:00 PM;Mar 31, 2023 1:00 PM;8,214.50;8,288.50;74.00;6,911.50
Mar 31, 2023 1:00 PM;Mar 31, 2023 2:00 PM;7,821.25;8,055.50;234.25;6,223.25
Mar 31, 2023 2:00 PM;Mar 31, 2023 3:00 PM;7,718.00;8,347.75;629.75;5,740.00
Mar 31, 2023 3:00 PM;Mar 31, 2023 4:00 PM;7,667.50;8,307.00;639.50;5,664.50
Mar 31, 2023 4:00 PM;Mar 31, 2023 5:00 PM;7,725.25;8,051.50;326.25;5,993.25
Mar 31, 2023 5:00 PM;Mar 31, 2023 6:00 PM;7,769.75;7,769.75;0.00;5,932.75
Mar 31, 2023 6:00 PM;Mar 31, 2023 7:00 PM;7,803.00;7,803.00;0.00;5,696.00
Mar 31, 2023 7:00 PM;Mar 31, 2023 8:00 PM;7,669.00;7,669.00;0.00;6,163.00
Mar 31, 2023 8:00 PM;Mar 31, 2023 9:00 PM;7,249.50;7,249.50;0.00;5,986.50
Mar 31, 2023 9:00 PM;Mar 31, 2023 10:00 PM;6,669.00;6,669.00;0.00;5,715.00
Mar 31, 2023 10:00 PM;Mar 31, 2023 11:00 PM;6,532.50;6,532.50;0.00;5,522.50
Mar 31, 2023 11:00 PM;Apr 1, 2023 12:00 AM;6,114.75;6,860.75;746.00;5,210.75
Apr 1, 2023 12:00 AM;Apr 1, 2023 1:00 AM;5,866.00;6,499.50;633.50;4,690.00
Apr 1, 2023 1:00 AM;Apr 1, 2023 2:00 AM;5,615.00;6,849.25;1,234.25;4,194.00
Apr 1, 2023 2:00 AM;Apr 1, 2023 3:00 AM;5,499.75;6,920.00;1,420.25;3,739.75
Apr 1, 2023 3:00 AM;Apr 1, 2023 4:00 AM;5,364.25;6,887.75;1,523.50;3,513.25
Apr 1, 2023 4:00 AM;Apr 1, 2023 5:00 AM;5,404.00;6,998.75;1,594.75;3,526.00
Apr 1, 2023 5:00 AM;Apr 1, 2023 6:00 AM;5,658.25;7,271.25;1,613.00;3,422.25
Apr 1, 2023 6:00 AM;Apr 1, 2023 7:00 AM;5,972.25;7,487.75;1,515.50;4,072.25
Apr 1, 2023 7:00 AM;Apr 1, 2023 8:00 AM;6,310.50;7,440.50;1,130.00;4,400.50
Apr 1, 2023 8:00 AM;Apr 1, 2023 9:00 AM;6,570.00;6,958.00;388.00;4,312.00
Apr 1, 2023 9:00 AM;Apr 1, 2023 10:00 AM;6,694.75;7,435.00;740.25;3,818.75
Apr 1, 2023 10:00 AM;Apr 1, 2023 11:00 AM;6,741.00;7,622.25;881.25;3,336.00
Apr 1, 2023 11:00 AM;Apr 1, 2023 12:00 PM;6,850.75;7,337.50;486.75;3,360.75
Apr 1, 2023 12:00 PM;Apr 1, 2023 1:00 PM;6,697.75;7,576.00;878.25;3,101.75
Apr 1, 2023 1:00 PM;Apr 1, 2023 2:00 PM;6,496.75;8,098.75;1,602.00;3,007.75
Apr 1, 2023 2:00 PM;Apr 1, 2023 3:00 PM;6,290.25;7,846.00;1,555.75;3,336.25
Apr 1, 2023 3:00 PM;Apr 1, 2023 4:00 PM;6,118.25;7,458.00;1,339.75;3,766.25
Apr 1, 2023 4:00 PM;Apr 1, 2023 5:00 PM;6,094.75;7,365.50;1,270.75;4,111.75
Apr 1, 2023 5:00 PM;Apr 1, 2023 6:00 PM;6,236.50;7,204.75;968.25;4,556.50
Apr 1, 2023 6:00 PM;Apr 1, 2023 7:00 PM;6,444.50;6,444.50;0.00;4,978.50
Apr 1, 2023 7:00 PM;Apr 1, 2023 8:00 PM;6,613.75;6,613.75;0.00;4,510.75
Apr 1, 2023 8:00 PM;Apr 1, 2023 9:00 PM;6,448.75;6,490.25;41.50;3,995.75
Apr 1, 2023 9:00 PM;Apr 1, 2023 10:00 PM;6,077.00;6,681.00;604.00;3,507.00
Apr 1, 2023 10:00 PM;Apr 1, 2023 11:00 PM;6,030.00;6,806.00;776.00;3,747.00
Apr 1, 2023 11:00 PM;Apr 2, 2023 12:00 AM;5,627.50;6,670.75;1,043.25;3,847.50
Apr 2, 2023 12:00 AM;Apr 2, 2023 1:00 AM;5,325.50;6,031.50;706.00;3,789.50
Apr 2, 2023 1:00 AM;Apr 2, 2023 2:00 AM;5,069.00;6,465.25;1,396.25;3,624.00
Apr 2, 2023 2:00 AM;Apr 2, 2023 3:00 AM;4,996.50;6,480.75;1,484.25;3,568.50
Apr 2, 2023 3:00 AM;Apr 2, 2023 4:00 AM;4,853.25;6,386.25;1,533.00;3,317.25
Apr 2, 2023 4:00 AM;Apr 2, 2023 5:00 AM;4,870.25;6,523.25;1,653.00;3,306.25
Apr 2, 2023 5:00 AM;Apr 2, 2023 6:00 AM;5,059.50;6,691.50;1,632.00;3,535.50
Apr 2, 2023 6:00 AM;Apr 2, 2023 7:00 AM;5,287.75;6,609.25;1,321.50;3,911.75
Apr 2, 2023 7:00 AM;Apr 2, 2023 8:00 AM;5,599.50;6,581.00;981.50;4,290.50
Apr 2, 2023 8:00 AM;Apr 2, 2023 9:00 AM;5,866.75;5,977.25;110.50;4,356.75
Apr 2, 2023 9:00 AM;Apr 2, 2023 10:00 AM;6,093.75;6,562.25;468.50;4,375.75
Apr 2, 2023 10:00 AM;Apr 2, 2023 11:00 AM;6,272.25;6,759.75;487.50;4,294.25
Apr 2, 2023 11:00 AM;Apr 2, 2023 12:00 PM;6,444.00;7,414.25;970.25;4,462.00
Apr 2, 2023 12:00 PM;Apr 2, 2023 1:00 PM;6,293.25;7,388.50;1,095.25;4,066.25
Apr 2, 2023 1:00 PM;Apr 2, 2023 2:00 PM;6,182.75;7,751.75;1,569.00;3,645.75
Apr 2, 2023 2:00 PM;Apr 2, 2023 3:00 PM;6,066.75;7,656.00;1,589.25;3,436.75
Apr 2, 2023 3:00 PM;Apr 2, 2023 4:00 PM;5,949.50;7,400.25;1,450.75;3,399.50
Apr 2, 2023 4:00 PM;Apr 2, 2023 5:00 PM;5,952.50;7,366.50;1,414.00;3,088.50
Apr 2, 2023 5:00 PM;Apr 2, 2023 6:00 PM;6,147.50;6,271.25;123.75;3,236.50
Apr 2, 2023 6:00 PM;Apr 2, 2023 7:00 PM;6,435.00;6,435.00;0.00;3,497.00
Apr 2, 2023 7:00 PM;Apr 2, 2023 8:00 PM;6,634.50;6,634.50;0.00;3,741.50
Apr 2, 2023 8:00 PM;Apr 2, 2023 9:00 PM;6,469.50;6,469.50;0.00;3,700.50
Apr 2, 2023 9:00 PM;Apr 2, 2023 10:00 PM;6,126.75;6,126.75;0.00;3,563.75
Apr 2, 2023 10:00 PM;Apr 2, 2023 11:00 PM;6,229.00;6,229.00;0.00;4,042.00
Apr 2, 2023 11:00 PM;Apr 3, 2023 12:00 AM;5,921.75;5,921.75;0.00;3,808.75
Apr 3, 2023 12:00 AM;Apr 3, 2023 1:00 AM;5,761.25;5,761.25;0.00;3,578.25
Apr 3, 2023 1:00 AM;Apr 3, 2023 2:00 AM;5,519.00;5,519.00;0.00;3,234.00
Apr 3, 2023 2:00 AM;Apr 3, 2023 3:00 AM;5,487.25;5,487.25;0.00;3,301.25
Apr 3, 2023 3:00 AM;Apr 3, 2023 4:00 AM;5,454.25;5,467.00;12.75;3,226.25
Apr 3, 2023 4:00 AM;Apr 3, 2023 5:00 AM;5,674.25;5,674.25;0.00;3,394.25
Apr 3, 2023 5:00 AM;Apr 3, 2023 6:00 AM;6,356.25;6,356.25;0.00;4,044.25
Apr 3, 2023 6:00 AM;Apr 3, 2023 7:00 AM;7,453.00;7,453.00;0.00;5,180.00
Apr 3, 2023 7:00 AM;Apr 3, 2023 8:00 AM;8,246.25;8,246.25;0.00;5,691.25
Apr 3, 2023 8:00 AM;Apr 3, 2023 9:00 AM;8,555.00;8,555.00;0.00;5,614.00
Apr 3, 2023 9:00 AM;Apr 3, 2023 10:00 AM;8,518.00;8,518.00;0.00;5,223.00
Apr 3, 2023 10:00 AM;Apr 3, 2023 11:00 AM;8,537.50;8,573.00;35.50;4,944.50
Apr 3, 2023 11:00 AM;Apr 3, 2023 12:00 PM;8,595.25;8,609.25;14.00;4,810.25
Apr 3, 2023 12:00 PM;Apr 3, 2023 1:00 PM;8,386.50;9,429.50;1,043.00;4,463.50
Apr 3, 2023 1:00 PM;Apr 3, 2023 2:00 PM;8,158.75;9,139.25;980.50;4,160.75
Apr 3, 2023 2:00 PM;Apr 3, 2023 3:00 PM;7,919.50;9,113.50;1,194.00;3,901.50
Apr 3, 2023 3:00 PM;Apr 3, 2023 4:00 PM;7,757.25;8,904.50;1,147.25;3,849.25
Apr 3, 2023 4:00 PM;Apr 3, 2023 5:00 PM;7,654.50;8,621.75;967.25;3,941.50
Apr 3, 2023 5:00 PM;Apr 3, 2023 6:00 PM;7,782.00;7,784.00;2.00;4,312.00
Apr 3, 2023 6:00 PM;Apr 3, 2023 7:00 PM;8,041.00;8,041.00;0.00;4,854.00
Apr 3, 2023 7:00 PM;Apr 3, 2023 8:00 PM;8,182.50;8,182.50;0.00;5,240.50
Apr 3, 2023 8:00 PM;Apr 3, 2023 9:00 PM;7,893.00;7,893.00;0.00;5,151.00
Apr 3, 2023 9:00 PM;Apr 3, 2023 10:00 PM;7,307.75;7,307.75;0.00;4,896.75
Apr 3, 2023 10:00 PM;Apr 3, 2023 11:00 PM;7,054.25;7,054.25;0.00;4,645.25
Apr 3, 2023 11:00 PM;Apr 4, 2023 12:00 AM;6,688.75;6,688.75;0.00;4,001.75
Apr 4, 2023 12:00 AM;Apr 4, 2023 1:00 AM;6,456.75;6,527.25;70.50;3,803.75
Apr 4, 2023 1:00 AM;Apr 4, 2023 2:00 AM;6,158.25;6,534.50;376.25;3,433.25
Apr 4, 2023 2:00 AM;Apr 4, 2023 3:00 AM;6,076.50;6,366.00;289.50;3,374.50
Apr 4, 2023 3:00 AM;Apr 4, 2023 4:00 AM;6,028.00;6,176.75;148.75;3,369.00
Apr 4, 2023 4:00 AM;Apr 4, 2023 5:00 AM;6,217.00;6,289.00;72.00;3,522.00
Apr 4, 2023 5:00 AM;Apr 4, 2023 6:00 AM;6,870.75;6,881.25;10.50;4,064.75
Apr 4, 2023 6:00 AM;Apr 4, 2023 7:00 AM;7,808.25;7,808.25;0.00;4,989.25
Apr 4, 2023 7:00 AM;Apr 4, 2023 8:00 AM;8,395.25;8,395.25;0.00;5,672.25
Apr 4, 2023 8:00 AM;Apr 4, 2023 9:00 AM;8,499.50;8,499.50;0.00;5,534.50
Apr 4, 2023 9:00 AM;Apr 4, 2023 10:00 AM;8,284.00;8,284.00;0.00;4,884.00
Apr 4, 2023 10:00 AM;Apr 4, 2023 11:00 AM;8,174.00;8,352.25;178.25;4,479.00
Apr 4, 2023 11:00 AM;Apr 4, 2023 12:00 PM;8,041.25;8,502.50;461.25;4,185.25
Apr 4, 2023 12:00 PM;Apr 4, 2023 1:00 PM;7,596.00;8,202.25;606.25;3,671.00
Apr 4, 2023 1:00 PM;Apr 4, 2023 2:00 PM;7,307.50;8,117.50;810.00;3,371.50
Apr 4, 2023 2:00 PM;Apr 4, 2023 3:00 PM;7,065.75;7,950.75;885.00;3,073.75
Apr 4, 2023 3:00 PM;Apr 4, 2023 4:00 PM;6,981.25;7,880.75;899.50;3,071.25
Apr 4, 2023 4:00 PM;Apr 4, 2023 5:00 PM;7,011.75;7,305.50;293.75;3,308.75
Apr 4, 2023 5:00 PM;Apr 4, 2023 6:00 PM;7,264.75;7,264.75;0.00;3,959.75
Apr 4, 2023 6:00 PM;Apr 4, 2023 7:00 PM;7,718.25;7,718.25;0.00;4,749.25
Apr 4, 2023 7:00 PM;Apr 4, 2023 8:00 PM;7,958.75;7,958.75;0.00;5,430.75
Apr 4, 2023 8:00 PM;Apr 4, 2023 9:00 PM;7,783.00;7,783.00;0.00;5,526.00
Apr 4, 2023 9:00 PM;Apr 4, 2023 10:00 PM;7,250.75;7,250.75;0.00;5,262.75
Apr 4, 2023 10:00 PM;Apr 4, 2023 11:00 PM;7,022.75;7,022.75;0.00;5,392.75
Apr 4, 2023 11:00 PM;Apr 5, 2023 12:00 AM;6,603.00;6,603.00;0.00;5,181.00
Apr 5, 2023 12:00 AM;Apr 5, 2023 1:00 AM;6,317.25;6,317.25;0.00;4,979.25
Apr 5, 2023 1:00 AM;Apr 5, 2023 2:00 AM;6,126.25;6,126.25;0.00;4,843.25
Apr 5, 2023 2:00 AM;Apr 5, 2023 3:00 AM;6,111.00;6,346.75;235.75;4,442.00
Apr 5, 2023 3:00 AM;Apr 5, 2023 4:00 AM;6,052.50;6,455.75;403.25;4,087.50
Apr 5, 2023 4:00 AM;Apr 5, 2023 5:00 AM;6,194.50;6,402.75;208.25;4,114.50
Apr 5, 2023 5:00 AM;Apr 5, 2023 6:00 AM;6,772.25;6,772.25;0.00;4,910.25
Apr 5, 2023 6:00 AM;Apr 5, 2023 7:00 AM;7,747.00;7,747.00;0.00;6,143.00
Apr 5, 2023 7:00 AM;Apr 5, 2023 8:00 AM;8,289.00;8,289.00;0.00;6,975.00
Apr 5, 2023 8:00 AM;Apr 5, 2023 9:00 AM;8,363.25;8,363.25;0.00;7,137.25
Apr 5, 2023 9:00 AM;Apr 5, 2023 10:00 AM;8,045.25;8,057.75;12.50;6,416.25
Apr 5, 2023 10:00 AM;Apr 5, 2023 11:00 AM;7,847.50;8,400.25;552.75;5,842.50
Apr 5, 2023 11:00 AM;Apr 5, 2023 12:00 PM;7,772.50;8,478.50;706.00;5,556.50
Apr 5, 2023 12:00 PM;Apr 5, 2023 1:00 PM;7,474.00;8,271.50;797.50;5,171.00
Apr 5, 2023 1:00 PM;Apr 5, 2023 2:00 PM;7,346.00;8,186.00;840.00;5,172.00
Apr 5, 2023 2:00 PM;Apr 5, 2023 3:00 PM;7,072.50;8,004.00;931.50;5,049.50
Apr 5, 2023 3:00 PM;Apr 5, 2023 4:00 PM;7,020.75;7,941.00;920.25;4,992.75
Apr 5, 2023 4:00 PM;Apr 5, 2023 5:00 PM;7,041.75;7,739.75;698.00;4,998.75
Apr 5, 2023 5:00 PM;Apr 5, 2023 6:00 PM;7,295.00;7,295.00;0.00;5,424.00
Apr 5, 2023 6:00 PM;Apr 5, 2023 7:00 PM;7,721.25;7,721.25;0.00;6,185.25
Apr 5, 2023 7:00 PM;Apr 5, 2023 8:00 PM;7,938.75;7,938.75;0.00;6,863.75
Apr 5, 2023 8:00 PM;Apr 5, 2023 9:00 PM;7,800.75;7,800.75;0.00;7,028.75
Apr 5, 2023 9:00 PM;Apr 5, 2023 10:00 PM;7,293.00;7,293.00;0.00;6,625.00
Apr 5, 2023 10:00 PM;Apr 5, 2023 11:00 PM;7,089.00;7,089.00;0.00;6,492.00
Apr 5, 2023 11:00 PM;Apr 6, 2023 12:00 AM;6,613.25;6,613.25;0.00;6,037.25
Apr 6, 2023 12:00 AM;Apr 6, 2023 1:00 AM;6,351.50;6,351.50;0.00;5,760.50
Apr 6, 2023 1:00 AM;Apr 6, 2023 2:00 AM;6,124.00;6,124.00;0.00;5,565.00
