country,model_family,target_date,specification_id,p,d,q,P,D,Q,seasonal_period,trend,forecast_origin_local,forecast_origin_utc,information_cutoff_utc,timestamp_utc,interval_end_utc,timestamp_local,local_date,actual_load_mwh,forecast_mwh,bridge_used,source_kind,is_target_day,evaluated,analysis_label,reused_authoritative,reuse_source
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T19:00:00+00:00,2024-02-17 20:00:00+00:00,2024-02-17T20:00:00+01:00,2024-02-17,50910.75,63360.44830500142,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T20:00:00+00:00,2024-02-17 21:00:00+00:00,2024-02-17T21:00:00+01:00,2024-02-17,48673.25,59389.31872545542,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T21:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-17T22:00:00+01:00,2024-02-17,46798.0,55862.122373146485,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P0_D1_Q0_s24,2,0,0,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T22:00:00+00:00,2024-02-17 23:00:00+00:00,2024-02-17T23:00:00+01:00,2024-02-17,43910.75,52001.62071036158,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16 18:00:00+00:00,2024-02-16T18:00:00+01:00,2024-02-16,65984.25,66338.46161909246,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T18:00:00+00:00,2024-02-16 19:00:00+00:00,2024-02-16T19:00:00+01:00,2024-02-16,63918.5,65899.92459160085,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T19:00:00+00:00,2024-02-16 20:00:00+00:00,2024-02-16T20:00:00+01:00,2024-02-16,60430.5,62884.22661925871,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T20:00:00+00:00,2024-02-16 21:00:00+00:00,2024-02-16T21:00:00+01:00,2024-02-16,56796.0,59076.33415688975,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T21:00:00+00:00,2024-02-16 22:00:00+00:00,2024-02-16T22:00:00+01:00,2024-02-16,53679.75,55501.69577548448,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T22:00:00+00:00,2024-02-16 23:00:00+00:00,2024-02-16T23:00:00+01:00,2024-02-16,49707.25,51623.29818975822,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T23:00:00+00:00,2024-02-17 00:00:00+00:00,2024-02-17T00:00:00+01:00,2024-02-17,46571.25,48611.50383190453,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T00:00:00+00:00,2024-02-17 01:00:00+00:00,2024-02-17T01:00:00+01:00,2024-02-17,44882.75,46948.61238428066,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T01:00:00+00:00,2024-02-17 02:00:00+00:00,2024-02-17T02:00:00+01:00,2024-02-17,44161.0,46271.7272895118,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T02:00:00+00:00,2024-02-17 03:00:00+00:00,2024-02-17T03:00:00+01:00,2024-02-17,44674.75,46627.12850844855,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T03:00:00+00:00,2024-02-17 04:00:00+00:00,2024-02-17T04:00:00+01:00,2024-02-17,45073.5,48299.37535537102,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T04:00:00+00:00,2024-02-17 05:00:00+00:00,2024-02-17T05:00:00+01:00,2024-02-17,45791.5,51595.36521263833,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T05:00:00+00:00,2024-02-17 06:00:00+00:00,2024-02-17T06:00:00+01:00,2024-02-17,46835.25,58613.00720900588,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T06:00:00+00:00,2024-02-17 07:00:00+00:00,2024-02-17T07:00:00+01:00,2024-02-17,49175.0,63865.18584069161,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T07:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17T08:00:00+01:00,2024-02-17,52103.0,65951.66266965901,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T08:00:00+00:00,2024-02-17 09:00:00+00:00,2024-02-17T09:00:00+01:00,2024-02-17,54675.75,65883.9883153562,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T09:00:00+00:00,2024-02-17 10:00:00+00:00,2024-02-17T10:00:00+01:00,2024-02-17,55840.5,65990.21133631132,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T10:00:00+00:00,2024-02-17 11:00:00+00:00,2024-02-17T11:00:00+01:00,2024-02-17,56648.5,66263.72565346854,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T11:00:00+00:00,2024-02-17 12:00:00+00:00,2024-02-17T12:00:00+01:00,2024-02-17,55503.25,66209.41871671606,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T12:00:00+00:00,2024-02-17 13:00:00+00:00,2024-02-17T13:00:00+01:00,2024-02-17,53757.5,64589.63378977274,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T13:00:00+00:00,2024-02-17 14:00:00+00:00,2024-02-17T14:00:00+01:00,2024-02-17,52205.0,62573.41376186398,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T14:00:00+00:00,2024-02-17 15:00:00+00:00,2024-02-17T15:00:00+01:00,2024-02-17,52076.75,61992.562410768536,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T15:00:00+00:00,2024-02-17 16:00:00+00:00,2024-02-17T16:00:00+01:00,2024-02-17,51904.25,62004.1437914366,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T16:00:00+00:00,2024-02-17 17:00:00+00:00,2024-02-17T17:00:00+01:00,2024-02-17,54105.5,64503.41436409434,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T17:00:00+00:00,2024-02-17 18:00:00+00:00,2024-02-17T18:00:00+01:00,2024-02-17,56376.25,66323.48088650884,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T18:00:00+00:00,2024-02-17 19:00:00+00:00,2024-02-17T19:00:00+01:00,2024-02-17,54425.0,65885.18800281483,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T19:00:00+00:00,2024-02-17 20:00:00+00:00,2024-02-17T20:00:00+01:00,2024-02-17,50910.75,62867.42113628891,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T20:00:00+00:00,2024-02-17 21:00:00+00:00,2024-02-17T21:00:00+01:00,2024-02-17,48673.25,59015.22977348881,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T21:00:00+00:00,2024-02-17 22:00:00+00:00,2024-02-17T22:00:00+01:00,2024-02-17,46798.0,55450.417488648825,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q0_P1_D1_Q0_s24,2,0,0,1,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T22:00:00+00:00,2024-02-17 23:00:00+00:00,2024-02-17T23:00:00+01:00,2024-02-17,43910.75,51579.41092857771,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16 18:00:00+00:00,2024-02-16T18:00:00+01:00,2024-02-16,65984.25,66401.54735725727,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T18:00:00+00:00,2024-02-16 19:00:00+00:00,2024-02-16T19:00:00+01:00,2024-02-16,63918.5,66080.6578702793,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T19:00:00+00:00,2024-02-16 20:00:00+00:00,2024-02-16T20:00:00+01:00,2024-02-16,60430.5,63109.50071985629,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T20:00:00+00:00,2024-02-16 21:00:00+00:00,2024-02-16T21:00:00+01:00,2024-02-16,56796.0,59126.281269885934,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T21:00:00+00:00,2024-02-16 22:00:00+00:00,2024-02-16T22:00:00+01:00,2024-02-16,53679.75,55600.30099060949,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T22:00:00+00:00,2024-02-16 23:00:00+00:00,2024-02-16T23:00:00+01:00,2024-02-16,49707.25,51751.26132348488,True,sarima_forecast,False,False,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-16T23:00:00+00:00,2024-02-17 00:00:00+00:00,2024-02-17T00:00:00+01:00,2024-02-17,46571.25,48718.491392885175,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T00:00:00+00:00,2024-02-17 01:00:00+00:00,2024-02-17T01:00:00+01:00,2024-02-17,44882.75,47163.85033034918,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T01:00:00+00:00,2024-02-17 02:00:00+00:00,2024-02-17T02:00:00+01:00,2024-02-17,44161.0,46376.19787382618,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T02:00:00+00:00,2024-02-17 03:00:00+00:00,2024-02-17T03:00:00+01:00,2024-02-17,44674.75,46705.88940291159,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T03:00:00+00:00,2024-02-17 04:00:00+00:00,2024-02-17T04:00:00+01:00,2024-02-17,45073.5,48444.028252050426,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T04:00:00+00:00,2024-02-17 05:00:00+00:00,2024-02-17T05:00:00+01:00,2024-02-17,45791.5,51799.84415237727,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T05:00:00+00:00,2024-02-17 06:00:00+00:00,2024-02-17T06:00:00+01:00,2024-02-17,46835.25,58841.25846701025,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T06:00:00+00:00,2024-02-17 07:00:00+00:00,2024-02-17T07:00:00+01:00,2024-02-17,49175.0,64099.41718421138,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T07:00:00+00:00,2024-02-17 08:00:00+00:00,2024-02-17T08:00:00+01:00,2024-02-17,52103.0,66312.20747258373,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T08:00:00+00:00,2024-02-17 09:00:00+00:00,2024-02-17T09:00:00+01:00,2024-02-17,54675.75,66252.01586413928,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T09:00:00+00:00,2024-02-17 10:00:00+00:00,2024-02-17T10:00:00+01:00,2024-02-17,55840.5,66233.73218118148,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T10:00:00+00:00,2024-02-17 11:00:00+00:00,2024-02-17T11:00:00+01:00,2024-02-17,56648.5,66551.0013068339,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T11:00:00+00:00,2024-02-17 12:00:00+00:00,2024-02-17T12:00:00+01:00,2024-02-17,55503.25,66437.2238700106,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T12:00:00+00:00,2024-02-17 13:00:00+00:00,2024-02-17T13:00:00+01:00,2024-02-17,53757.5,64690.0563904274,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T13:00:00+00:00,2024-02-17 14:00:00+00:00,2024-02-17T14:00:00+01:00,2024-02-17,52205.0,62606.41116123566,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T14:00:00+00:00,2024-02-17 15:00:00+00:00,2024-02-17T15:00:00+01:00,2024-02-17,52076.75,62016.45601011062,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T15:00:00+00:00,2024-02-17 16:00:00+00:00,2024-02-17T16:00:00+01:00,2024-02-17,51904.25,62115.11400988,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T16:00:00+00:00,2024-02-17 17:00:00+00:00,2024-02-17T17:00:00+01:00,2024-02-17,54105.5,64696.31317422844,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T17:00:00+00:00,2024-02-17 18:00:00+00:00,2024-02-17T18:00:00+01:00,2024-02-17,56376.25,66605.03351317316,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T18:00:00+00:00,2024-02-17 19:00:00+00:00,2024-02-17T19:00:00+01:00,2024-02-17,54425.0,66270.97782603453,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T19:00:00+00:00,2024-02-17 20:00:00+00:00,2024-02-17T20:00:00+01:00,2024-02-17,50910.75,63287.50636580145,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
Germany,SARIMA,2024-02-17,sarima_p2_d0_q1_P0_D1_Q0_s24,2,0,1,0,1,0,24,n,2024-02-16T18:00:00+01:00,2024-02-16T17:00:00+00:00,2024-02-16T17:00:00+00:00,2024-02-17T20:00:00+00:00,2024-02-17 21:00:00+00:00,2024-02-17T21:00:00+01:00,2024-02-17,48673.25,59292.76937890596,False,sarima_forecast,True,True,enhanced/post-hoc SARIMA robustness analysis,False,
