country,target_date,branch,specification_id,diagnostic,lag,value,threshold,flagged
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,4,-0.1433034615693868,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,40,-0.0814149889181416,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,41,-0.0501537072937967,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,42,-0.123880105013939,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,43,-0.1253000393909775,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,44,-0.1158177948615054,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,45,0.0215768815942295,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,46,0.0813404645985172,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,47,0.0889761947726445,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,48,0.5602710822608813,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,5,-0.2116418003740663,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,6,-0.1277854071439848,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,7,-0.017217880716378,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,8,-0.0613527989484407,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q2,residual_acf,9,0.1084550910377331,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,ljung_box_pvalue,24,2.2798829703910726e-17,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,ljung_box_pvalue,48,5.577726199693478e-26,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,ljung_box_statistic,24,125.90088936643006,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,ljung_box_statistic,48,224.1520822281602,0.01,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,1,0.046428210664921,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,10,-0.012635621951364,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,11,-0.0018964282911262,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,12,-0.1573208345995036,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,13,-0.0705908222701534,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,14,-0.006590794987561,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,15,0.1256146705012051,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,16,-0.1015463559074345,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,17,-0.0245735837862546,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,18,-0.1465047835489028,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,19,-0.1344115154758374,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,2,0.0078157890954736,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,20,-0.0896576029391035,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,21,-0.0350972458954532,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,22,0.0728229106221874,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,23,0.0898681370336327,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,24,0.7122527958555218,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,25,0.0744000447273074,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,26,0.0375245743546423,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,27,-0.0344987722809042,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,28,-0.0500563756612903,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,29,-0.1362157493009992,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,3,-0.0244868525108722,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,30,-0.1307886179478761,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,31,-0.0264022744961116,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,32,-0.0417141141362522,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,33,0.0857116377918765,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,34,0.0038745490953801,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,35,-0.017690205953944,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,36,-0.1221414978670541,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,37,-0.0829752161657551,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,38,0.0178731936164943,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,39,0.0863093057604409,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,4,-0.0601691224116531,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,40,-0.088079979331425,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,41,-0.0459653251660654,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,42,-0.1336185299060096,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,43,-0.1056664060483157,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,44,-0.0713931573462462,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,45,-0.0049534865237304,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,46,0.0827554074239363,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,47,0.0725027887283131,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,48,0.555268146134219,0.2089411904164221,True
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,5,-0.1867336353153235,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,6,-0.157294958991796,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,7,-0.001631396570555,0.2089411904164221,False
Austria,2024-01-01,ordinary,enhanced_ordinary_arima_p1_d1_q3,residual_acf,8,-0.064885438155957,0.2089411904164221,False
